,Area_Code,State,Occupation_Code,Occupation_Title,Total_Employment,Mean_Hourly_Income,Hourly_10th_Percentile,Hourly_25th_Percentile,Median_Hourly_Income,Hourly_75th_Percentile,Hourly_90th_Percentile,Mean_Annual_Income,Annual_10th_Percentile,Annual_25th_Percentile,Median_Annual_Income,Annual_75th_Percentile,Annual_90th_Percentile,Latitude,Longitude
7278,49,Utah,41-2011,Cashiers,"30,840",11.24,8.29,9.33,10.78,12.42,14.78,"23,390","17,250","19,400","22,410","25,830","30,730",39.41922,-111.95068400000001
7279,49,Utah,41-2021,Counter and Rental Clerks,"3,020",15.03,9.10,10.80,13.62,17.97,22.89,"31,260","18,940","22,470","28,330","37,370","47,610",39.41922,-111.95068400000001
7280,49,Utah,41-2022,Parts Salespersons,"2,380",19.09,10.55,12.53,16.35,24.14,30.07,"39,710","21,940","26,070","34,000","50,220","62,550",39.41922,-111.95068400000001
7281,49,Utah,41-2031,Retail Salespersons,"47,650",13.45,8.43,9.64,11.53,14.44,19.18,"27,970","17,530","20,050","23,980","30,030","39,890",39.41922,-111.95068400000001
7282,49,Utah,41-3011,Advertising Sales Agents,600,29.74,11.90,16.04,24.72,36.88,56.57,"61,860","24,750","33,350","51,420","76,710","117,670",39.41922,-111.95068400000001
7283,49,Utah,41-3021,Insurance Sales Agents,"3,710",24.36,10.98,14.84,18.44,25.79,38.45,"50,670","22,850","30,870","38,360","53,650","79,990",39.41922,-111.95068400000001
7284,49,Utah,41-3031,"Securities, Commodities, and Financial Services Sales Agents","3,410",35.90,14.72,20.38,26.93,46.58,68.94,"74,660","30,610","42,390","56,010","96,880","143,380",39.41922,-111.95068400000001
7285,49,Utah,41-3041,Travel Agents,590,21.22,10.76,13.73,18.41,24.53,31.97,"44,130","22,380","28,550","38,300","51,020","66,490",39.41922,-111.95068400000001
7286,49,Utah,41-3091,"Sales Representatives of Services, Except Advertising, Insurance, Financial Services, and Travel","12,250",30.31,11.87,15.99,24.25,36.22,54.12,"63,050","24,680","33,250","50,440","75,340","112,560",39.41922,-111.95068400000001
7287,49,Utah,41-4011,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products","2,900",45.34,20.35,28.95,40.75,58.99,75.89,"94,300","42,320","60,210","84,770","122,710","157,850",39.41922,-111.95068400000001
7288,49,Utah,41-4012,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products","19,980",30.23,12.99,17.69,26.35,37.59,52.21,"62,880","27,010","36,800","54,800","78,180","108,590",39.41922,-111.95068400000001
7289,49,Utah,41-9011,Demonstrators and Product Promoters,750,15.55,9.39,11.19,13.65,16.72,24.76,"32,340","19,540","23,270","28,390","34,770","51,500",39.41922,-111.95068400000001
7290,49,Utah,41-9012,Models,40,*,*,*,*,*,*,*,*,*,*,*,*,39.41922,-111.95068400000001
7291,49,Utah,41-9021,Real Estate Brokers,670,22.82,8.64,11.82,23.17,28.14,32.22,"47,460","17,980","24,590","48,200","58,520","67,030",39.41922,-111.95068400000001
7292,49,Utah,41-9022,Real Estate Sales Agents,"1,830",36.14,9.34,14.47,25.77,49.87,76.48,"75,170","19,430","30,090","53,600","103,740","159,090",39.41922,-111.95068400000001
7293,49,Utah,41-9031,Sales Engineers,390,58.99,32.95,40.30,50.41,62.57,#,"122,700","68,540","83,830","104,850","130,130",#,39.41922,-111.95068400000001
7294,49,Utah,41-9041,Telemarketers,"3,210",14.47,9.93,11.04,12.69,14.44,18.01,"30,090","20,650","22,950","26,390","30,040","37,470",39.41922,-111.95068400000001
7295,50,Vermont,15-1211,Computer Systems Analysts,530,38.57,26.13,31.00,36.22,44.78,56.80,"80,220","54,350","64,470","75,330","93,140","118,140",44.0,-72.699997
7296,50,Vermont,15-1212,Information Security Analysts,120,40.14,24.58,28.90,39.43,49.32,58.05,"83,490","51,130","60,120","82,020","102,590","120,740",44.0,-72.699997
7297,50,Vermont,15-1231,Computer Network Support Specialists,360,26.42,19.43,21.11,23.97,30.63,37.80,"54,960","40,420","43,920","49,850","63,710","78,630",44.0,-72.699997
7298,50,Vermont,15-1232,Computer User Support Specialists,"1,210",24.74,17.04,20.25,23.73,28.46,34.07,"51,460","35,440","42,120","49,360","59,190","70,860",44.0,-72.699997
7299,50,Vermont,15-1241,Computer Network Architects,100,45.58,27.59,32.43,44.37,57.93,68.04,"94,810","57,380","67,460","92,290","120,500","141,520",44.0,-72.699997
7300,50,Vermont,15-1244,Network and Computer Systems Administrators,"1,020",36.43,23.26,28.06,34.60,42.38,49.40,"75,770","48,390","58,350","71,960","88,150","102,750",44.0,-72.699997
7301,50,Vermont,15-1245,Database Administrators and Architects,150,34.19,20.84,24.52,31.29,42.51,49.72,"71,110","43,350","51,000","65,090","88,430","103,410",44.0,-72.699997
7302,50,Vermont,15-1251,Computer Programmers,450,42.28,21.00,27.79,39.11,51.98,71.88,"87,950","43,690","57,810","81,360","108,120","149,520",44.0,-72.699997
7303,50,Vermont,15-1256,Software Developers and Software Quality Assurance Analysts and Testers,"1,670",47.95,27.94,35.59,48.38,58.79,68.18,"99,730","58,110","74,020","100,630","122,280","141,810",44.0,-72.699997
7304,50,Vermont,15-1257,Web Developers and Digital Interface Designers,340,26.94,16.35,20.39,23.51,31.56,43.47,"56,030","34,000","42,400","48,890","65,650","90,410",44.0,-72.699997
7305,50,Vermont,15-1299,"Computer Occupations, All Other",550,32.57,17.24,21.05,28.77,42.84,55.55,"67,750","35,860","43,780","59,840","89,120","115,550",44.0,-72.699997
7306,50,Vermont,15-2031,Operations Research Analysts,100,40.67,27.23,32.47,38.24,47.11,60.32,"84,590","56,640","67,540","79,540","97,980","125,470",44.0,-72.699997
7307,50,Vermont,15-2041,Statisticians,80,33.79,25.75,28.27,32.74,38.21,45.73,"70,290","53,560","58,790","68,100","79,480","95,110",44.0,-72.699997
7308,50,Vermont,23-1011,Lawyers,"1,090",50.38,26.32,31.74,41.13,57.54,87.57,"104,790","54,750","66,010","85,550","119,680","182,140",44.0,-72.699997
7309,50,Vermont,23-1021,"Administrative Law Judges, Adjudicators, and Hearing Officers",40,36.31,25.58,28.27,33.10,37.96,58.15,"75,530","53,200","58,800","68,840","78,960","120,960",44.0,-72.699997
7310,50,Vermont,23-1023,"Judges, Magistrate Judges, and Magistrates",60,60.18,27.59,55.65,67.44,73.74,77.52,"125,170","57,380","115,750","140,280","153,380","161,250",44.0,-72.699997
7311,50,Vermont,23-2011,Paralegals and Legal Assistants,660,23.58,15.47,17.96,22.93,28.56,34.02,"49,050","32,170","37,350","47,690","59,390","70,760",44.0,-72.699997
7312,50,Vermont,23-2093,"Title Examiners, Abstractors, and Searchers",40,22.80,16.86,19.48,21.70,23.92,34.16,"47,420","35,070","40,520","45,140","49,760","71,060",44.0,-72.699997
7313,50,Vermont,23-2099,"Legal Support Workers, All Other",60,32.05,17.56,20.54,30.45,37.27,50.16,"66,670","36,520","42,720","63,330","77,520","104,330",44.0,-72.699997
7314,50,Vermont,25-1011,"Business Teachers, Postsecondary",270,*,*,*,*,*,*,"104,300","40,300","59,510","90,100","134,190","184,410",44.0,-72.699997
7315,50,Vermont,25-1021,"Computer Science Teachers, Postsecondary",120,*,*,*,*,*,*,"92,330","42,410","59,500","82,790","119,160","156,300",44.0,-72.699997
7316,50,Vermont,25-1022,"Mathematical Science Teachers, Postsecondary",160,*,*,*,*,*,*,"86,910","44,290","57,070","75,130","105,110","143,530",44.0,-72.699997
7317,50,Vermont,25-1063,"Economics Teachers, Postsecondary",30,*,*,*,*,*,*,"120,410","59,080","84,990","109,960","139,870","180,130",44.0,-72.699997
7318,50,Vermont,25-1065,"Political Science Teachers, Postsecondary",50,*,*,*,*,*,*,"97,130","53,410","68,490","84,680","103,540","162,140",44.0,-72.699997
7319,50,Vermont,25-1066,"Psychology Teachers, Postsecondary",**,*,*,*,*,*,*,"67,610","34,210","48,320","63,480","79,780","105,280",44.0,-72.699997
7320,50,Vermont,25-1071,"Health Specialties Teachers, Postsecondary",**,*,*,*,*,*,*,"117,610","48,000","64,880","93,380","146,320",#,44.0,-72.699997
7321,50,Vermont,25-1081,"Education Teachers, Postsecondary",**,*,*,*,*,*,*,"75,010","34,180","50,430","67,850","86,610","123,800",44.0,-72.699997
7322,50,Vermont,25-1121,"Art, Drama, and Music Teachers, Postsecondary",300,*,*,*,*,*,*,"76,330","37,110","51,270","67,490","88,960","119,740",44.0,-72.699997
7323,50,Vermont,25-1123,"English Language and Literature Teachers, Postsecondary",340,*,*,*,*,*,*,"76,810","38,100","49,990","67,030","94,790","127,640",44.0,-72.699997
7324,50,Vermont,25-1124,"Foreign Language and Literature Teachers, Postsecondary",260,*,*,*,*,*,*,"71,770","39,310","53,260","65,850","85,840","113,640",44.0,-72.699997
7325,50,Vermont,25-1125,"History Teachers, Postsecondary",**,*,*,*,*,*,*,"86,500","49,010","62,010","80,170","100,520","134,560",44.0,-72.699997
7326,50,Vermont,25-1126,"Philosophy and Religion Teachers, Postsecondary",60,*,*,*,*,*,*,*,*,*,*,*,*,44.0,-72.699997
7327,50,Vermont,25-1194,"Career/Technical Education Teachers, Postsecondary",**,30.05,20.11,24.48,28.02,31.37,52.32,"62,500","41,820","50,910","58,290","65,250","108,830",44.0,-72.699997
7328,50,Vermont,25-1199,"Postsecondary Teachers, All Other",780,*,*,*,*,*,*,"88,850","33,760","57,540","85,870","113,990","148,240",44.0,-72.699997
7329,50,Vermont,25-2011,"Preschool Teachers, Except Special Education","1,040",17.27,11.76,13.54,16.48,19.08,24.17,"35,920","24,470","28,160","34,290","39,680","50,270",44.0,-72.699997
7330,50,Vermont,25-2012,"Kindergarten Teachers, Except Special Education",210,*,*,*,*,*,*,"57,340","41,360","46,820","56,090","66,390","77,360",44.0,-72.699997
7331,50,Vermont,25-2021,"Elementary School Teachers, Except Special Education","3,770",*,*,*,*,*,*,"63,480","41,180","48,660","59,850","76,030","95,770",44.0,-72.699997
7332,50,Vermont,25-2022,"Middle School Teachers, Except Special and Career/Technical Education","1,030",*,*,*,*,*,*,"61,470","42,220","48,710","59,540","73,170","85,320",44.0,-72.699997
7333,50,Vermont,25-2023,"Career/Technical Education Teachers, Middle School",30,*,*,*,*,*,*,"62,860","43,560","48,670","61,960","74,040","85,000",44.0,-72.699997
7334,50,Vermont,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education","2,770",*,*,*,*,*,*,"66,660","41,680","51,120","64,600","80,090","96,780",44.0,-72.699997
7335,50,Vermont,25-2032,"Career/Technical Education Teachers, Secondary School",330,*,*,*,*,*,*,"64,110","43,110","51,850","62,030","76,010","88,960",44.0,-72.699997
7336,50,Vermont,25-2051,"Special Education Teachers, Preschool",110,*,*,*,*,*,*,"58,920","33,440","40,030","55,610","75,520","95,410",44.0,-72.699997
7337,50,Vermont,25-2052,"Special Education Teachers, Kindergarten and Elementary School",570,*,*,*,*,*,*,"63,120","42,580","50,750","60,690","73,680","86,110",44.0,-72.699997
7338,50,Vermont,25-2057,"Special Education Teachers, Middle School",210,*,*,*,*,*,*,"65,100","45,800","54,480","63,270","75,990","86,230",44.0,-72.699997
7339,50,Vermont,25-2058,"Special Education Teachers, Secondary School",560,*,*,*,*,*,*,"63,570","41,860","51,050","63,910","75,610","84,040",44.0,-72.699997
7340,50,Vermont,25-2059,"Special Education Teachers, All Other",350,*,*,*,*,*,*,"47,780","33,780","36,530","40,870","55,380","75,520",44.0,-72.699997
7341,50,Vermont,25-3011,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors",200,27.16,19.11,21.80,26.25,30.52,37.21,"56,500","39,740","45,340","54,590","63,480","77,390",44.0,-72.699997
7342,50,Vermont,25-3021,Self-Enrichment Teachers,890,23.78,11.65,16.31,21.40,28.68,41.35,"49,460","24,220","33,920","44,510","59,660","86,000",44.0,-72.699997
7343,50,Vermont,25-3031,"Substitute Teachers, Short-Term","1,790",19.07,11.08,11.77,13.85,17.08,26.71,"39,670","23,040","24,480","28,810","35,530","55,560",44.0,-72.699997
7344,50,Vermont,25-3097,"Tutors and Teachers and Instructors, All Other","1,040",*,*,*,*,*,*,"46,930","28,560","34,220","41,970","56,660","74,170",44.0,-72.699997
7345,50,Vermont,25-4012,Curators,60,25.02,11.34,14.30,25.09,33.75,38.33,"52,040","23,590","29,750","52,180","70,190","79,730",44.0,-72.699997
7346,50,Vermont,25-4013,Museum Technicians and Conservators,50,21.04,15.62,16.83,19.14,24.91,29.76,"43,770","32,490","35,000","39,810","51,820","61,900",44.0,-72.699997
7347,50,Vermont,25-4022,Librarians and Media Collections Specialists,640,24.09,14.98,17.47,22.01,29.31,36.99,"50,100","31,150","36,330","45,780","60,960","76,940",44.0,-72.699997
7348,50,Vermont,25-4031,Library Technicians,200,16.49,11.53,12.78,14.93,19.27,23.25,"34,290","23,990","26,590","31,050","40,080","48,360",44.0,-72.699997
7349,50,Vermont,25-9031,Instructional Coordinators,420,28.39,16.01,21.39,27.41,34.90,41.09,"59,050","33,310","44,480","57,010","72,580","85,460",44.0,-72.699997
7350,50,Vermont,25-9045,"Teaching Assistants, Except Postsecondary","4,650",*,*,*,*,*,*,"33,500","24,780","27,730","32,730","38,340","45,010",44.0,-72.699997
7351,50,Vermont,25-9099,"Educational Instruction and Library Workers, All Other",80,*,*,*,*,*,*,*,*,*,*,*,*,44.0,-72.699997
7352,50,Vermont,29-1011,Chiropractors,50,36.31,13.59,25.20,34.60,52.00,60.17,"75,530","28,270","52,420","71,960","108,150","125,140",44.0,-72.699997
7353,50,Vermont,29-1021,"Dentists, General",360,125.86,62.93,#,#,#,#,"261,790","130,890",#,#,#,#,44.0,-72.699997
7354,50,Vermont,29-1031,Dietitians and Nutritionists,190,29.63,18.54,24.82,29.25,34.69,38.28,"61,630","38,570","51,630","60,840","72,150","79,620",44.0,-72.699997
7355,50,Vermont,29-1041,Optometrists,80,69.78,34.10,51.61,62.82,77.46,#,"145,150","70,930","107,350","130,670","161,110",#,44.0,-72.699997
7356,50,Vermont,29-1051,Pharmacists,620,65.22,51.85,58.74,67.74,74.55,78.64,"135,650","107,840","122,170","140,900","155,070","163,580",44.0,-72.699997
7357,50,Vermont,29-1071,Physician Assistants,260,58.02,41.15,45.95,53.81,63.05,76.47,"120,680","85,590","95,580","111,920","131,140","159,060",44.0,-72.699997
7358,50,Vermont,29-1122,Occupational Therapists,210,36.82,25.46,32.31,37.45,43.47,47.70,"76,580","52,950","67,200","77,900","90,420","99,220",44.0,-72.699997
7359,50,Vermont,29-1123,Physical Therapists,760,38.95,26.33,32.56,37.01,43.25,48.79,"81,020","54,770","67,720","76,970","89,950","101,490",44.0,-72.699997
7360,50,Vermont,29-1125,Recreational Therapists,50,20.86,14.62,16.63,19.17,24.21,29.44,"43,400","30,400","34,580","39,860","50,350","61,230",44.0,-72.699997
7361,50,Vermont,29-1126,Respiratory Therapists,170,30.61,24.10,26.31,29.81,35.10,38.55,"63,670","50,120","54,720","62,000","73,000","80,190",44.0,-72.699997
7362,50,Vermont,29-1127,Speech-Language Pathologists,280,35.88,23.90,29.04,35.16,41.16,48.86,"74,640","49,710","60,410","73,140","85,610","101,630",44.0,-72.699997
7363,50,Vermont,29-1131,Veterinarians,240,45.32,30.13,35.38,44.00,54.73,61.68,"94,270","62,660","73,590","91,520","113,840","128,290",44.0,-72.699997
7364,50,Vermont,29-1141,Registered Nurses,"7,020",33.77,25.24,27.77,32.39,38.82,45.87,"70,240","52,490","57,770","67,370","80,740","95,410",44.0,-72.699997
7365,50,Vermont,29-1161,Nurse Midwives,50,45.60,29.77,38.55,45.44,53.87,62.11,"94,850","61,910","80,180","94,520","112,040","129,180",44.0,-72.699997
7366,50,Vermont,29-1171,Nurse Practitioners,440,50.88,39.10,43.17,49.00,58.37,68.69,"105,840","81,320","89,800","101,920","121,400","142,860",44.0,-72.699997
7367,50,Vermont,29-1211,Anesthesiologists,80,*,*,*,*,*,*,*,*,*,*,*,*,44.0,-72.699997
7368,50,Vermont,29-1215,Family Medicine Physicians,450,98.22,50.29,64.56,92.61,#,#,"204,300","104,610","134,290","192,620",#,#,44.0,-72.699997
7369,50,Vermont,29-1216,General Internal Medicine Physicians,80,99.96,54.49,74.02,93.45,#,#,"207,920","113,340","153,960","194,380",#,#,44.0,-72.699997
7370,50,Vermont,29-1218,Obstetricians and Gynecologists,70,*,*,*,*,*,*,*,*,*,*,*,*,44.0,-72.699997
7371,50,Vermont,29-1221,"Pediatricians, General",120,*,*,*,*,*,*,*,*,*,*,*,*,44.0,-72.699997
7372,50,Vermont,29-1223,Psychiatrists,80,97.42,26.61,35.09,#,#,#,"202,640","55,340","72,990",#,#,#,44.0,-72.699997
7373,50,Vermont,29-1228,"Physicians, All Other; and Ophthalmologists, Except Pediatric",640,*,*,*,*,*,*,*,*,*,*,*,*,44.0,-72.699997
7374,50,Vermont,29-1248,"Surgeons, Except Ophthalmologists",140,*,*,*,*,*,*,*,*,*,*,*,*,44.0,-72.699997
7375,50,Vermont,29-1292,Dental Hygienists,620,36.09,30.71,32.67,35.26,37.85,40.37,"75,070","63,870","67,960","73,350","78,730","83,970",44.0,-72.699997
7376,50,Vermont,29-1298,"Acupuncturists and Healthcare Diagnosing or Treating Practitioners, All Other",90,42.90,16.77,25.95,35.14,53.38,63.11,"89,240","34,890","53,970","73,080","111,030","131,280",44.0,-72.699997
7377,50,Vermont,29-2010,Clinical Laboratory Technologists and Technicians,630,28.25,16.50,21.04,28.21,35.08,40.45,"58,760","34,310","43,770","58,680","72,970","84,130",44.0,-72.699997
7378,50,Vermont,29-2031,Cardiovascular Technologists and Technicians,80,27.55,16.20,19.56,25.85,35.39,42.90,"57,300","33,690","40,680","53,780","73,610","89,240",44.0,-72.699997
7379,50,Vermont,29-2032,Diagnostic Medical Sonographers,110,38.33,29.31,33.49,38.67,43.99,47.54,"79,720","60,970","69,650","80,430","91,500","98,880",44.0,-72.699997
7380,50,Vermont,29-2033,Nuclear Medicine Technologists,40,38.84,29.54,33.69,39.16,44.93,48.31,"80,800","61,450","70,070","81,460","93,450","100,480",44.0,-72.699997
7381,50,Vermont,29-2034,Radiologic Technologists and Technicians,470,29.98,21.45,25.40,29.62,34.70,38.76,"62,370","44,610","52,830","61,610","72,170","80,620",44.0,-72.699997
7382,50,Vermont,29-2035,Magnetic Resonance Imaging Technologists,60,36.49,30.35,32.68,36.19,40.73,45.89,"75,900","63,130","67,980","75,280","84,720","95,450",44.0,-72.699997
7383,50,Vermont,29-2040,Emergency Medical Technicians and Paramedics,900,17.10,12.92,14.97,16.86,18.84,22.38,"35,570","26,860","31,130","35,070","39,180","46,540",44.0,-72.699997
7384,50,Vermont,29-2051,Dietetic Technicians,190,14.43,11.30,12.04,13.73,15.93,19.28,"30,010","23,500","25,050","28,570","33,130","40,100",44.0,-72.699997
7385,50,Vermont,29-2052,Pharmacy Technicians,740,17.22,12.24,14.43,16.73,18.83,23.01,"35,810","25,460","30,000","34,800","39,160","47,850",44.0,-72.699997
7386,50,Vermont,29-2053,Psychiatric Technicians,310,19.24,13.55,15.95,18.71,22.40,25.58,"40,010","28,190","33,170","38,910","46,590","53,210",44.0,-72.699997
7387,50,Vermont,29-2055,Surgical Technologists,120,19.78,15.83,16.82,18.46,21.85,27.63,"41,150","32,930","34,980","38,390","45,440","57,470",44.0,-72.699997
7388,50,Vermont,29-2056,Veterinary Technologists and Technicians,560,16.36,12.26,13.74,16.16,18.56,21.83,"34,020","25,500","28,580","33,600","38,610","45,410",44.0,-72.699997
7389,50,Vermont,29-2057,Ophthalmic Medical Technicians,**,20.64,14.35,16.72,19.96,23.69,28.46,"42,940","29,850","34,770","41,510","49,270","59,200",44.0,-72.699997
7390,50,Vermont,29-2061,Licensed Practical and Licensed Vocational Nurses,"1,130",24.14,19.41,21.09,23.73,27.41,30.03,"50,210","40,370","43,860","49,370","57,020","62,460",44.0,-72.699997
7391,50,Vermont,29-2081,"Opticians, Dispensing",60,21.68,15.25,18.10,21.60,25.19,29.24,"45,100","31,720","37,640","44,940","52,390","60,820",44.0,-72.699997
7392,50,Vermont,29-2098,"Medical Dosimetrists, Medical Records Specialists, and Health Technologists and Technicians, All Other",830,22.13,14.50,16.70,20.10,25.88,32.59,"46,030","30,160","34,730","41,800","53,820","67,780",44.0,-72.699997
7393,50,Vermont,29-9091,Athletic Trainers,110,*,*,*,*,*,*,"51,980","35,480","42,860","53,620","59,890","64,110",44.0,-72.699997
7394,50,Vermont,29-9098,"Health Information Technologists, Medical Registrars, Surgical Assistants, and Healthcare Practitioners and Technical Workers, All Other",40,32.61,16.14,20.44,30.37,44.31,48.65,"67,830","33,570","42,510","63,160","92,160","101,180",44.0,-72.699997
7395,50,Vermont,31-1120,Home Health and Personal Care Aides,"7,230",15.67,11.64,12.66,14.39,17.00,20.01,"32,590","24,200","26,340","29,930","35,350","41,610",44.0,-72.699997
7396,50,Vermont,31-1131,Nursing Assistants,"2,940",15.24,12.41,13.35,14.79,17.06,19.04,"31,710","25,810","27,770","30,760","35,490","39,610",44.0,-72.699997
7397,50,Vermont,31-1132,Orderlies,110,13.52,11.43,12.23,13.36,14.63,16.74,"28,120","23,780","25,430","27,780","30,440","34,820",44.0,-72.699997
7398,50,Vermont,31-1133,Psychiatric Aides,290,16.60,12.03,14.08,16.99,18.86,20.30,"34,530","25,010","29,280","35,330","39,230","42,220",44.0,-72.699997
7399,50,Vermont,31-2011,Occupational Therapy Assistants,60,28.79,23.17,26.42,29.00,31.48,34.80,"59,890","48,190","54,950","60,330","65,480","72,380",44.0,-72.699997
7400,50,Vermont,31-2021,Physical Therapist Assistants,150,28.01,22.08,25.02,28.07,30.97,34.40,"58,260","45,930","52,030","58,380","64,420","71,560",44.0,-72.699997
7401,50,Vermont,31-2022,Physical Therapist Aides,40,16.19,12.62,13.67,15.76,18.28,21.09,"33,680","26,250","28,430","32,790","38,030","43,880",44.0,-72.699997
7402,50,Vermont,31-9011,Massage Therapists,400,22.92,11.57,15.62,18.35,29.60,43.24,"47,670","24,060","32,490","38,170","61,560","89,940",44.0,-72.699997
7403,50,Vermont,31-9091,Dental Assistants,370,20.79,14.19,17.31,21.25,24.00,27.15,"43,230","29,510","36,000","44,210","49,910","56,470",44.0,-72.699997
7404,50,Vermont,31-9092,Medical Assistants,"1,110",17.36,13.34,15.19,17.22,19.11,22.08,"36,100","27,750","31,590","35,820","39,740","45,920",44.0,-72.699997
7405,50,Vermont,31-9093,Medical Equipment Preparers,90,18.85,14.61,16.06,18.01,21.36,24.49,"39,220","30,380","33,400","37,460","44,430","50,940",44.0,-72.699997
7406,50,Vermont,31-9094,Medical Transcriptionists,100,19.77,14.34,16.46,19.68,22.84,25.58,"41,120","29,820","34,240","40,940","47,520","53,200",44.0,-72.699997
7407,50,Vermont,31-9095,Pharmacy Aides,110,12.15,11.00,11.25,11.66,12.14,14.35,"25,270","22,880","23,390","24,250","25,260","29,840",44.0,-72.699997
7408,50,Vermont,31-9096,Veterinary Assistants and Laboratory Animal Caretakers,70,15.25,11.49,12.29,14.60,17.45,19.53,"31,730","23,890","25,560","30,380","36,310","40,620",44.0,-72.699997
7409,50,Vermont,31-9097,Phlebotomists,220,16.56,12.74,13.97,16.23,18.52,21.51,"34,450","26,500","29,060","33,750","38,520","44,750",44.0,-72.699997
7410,50,Vermont,31-9099,"Healthcare Support Workers, All Other",100,19.57,12.77,14.85,19.27,22.67,25.86,"40,710","26,550","30,880","40,070","47,150","53,780",44.0,-72.699997
7411,50,Vermont,41-1011,First-Line Supervisors of Retail Sales Workers,"2,890",23.97,13.96,17.05,21.81,27.77,33.67,"49,860","29,040","35,460","45,360","57,760","70,030",44.0,-72.699997
7412,50,Vermont,41-1012,First-Line Supervisors of Non-Retail Sales Workers,460,33.45,17.77,23.01,33.96,40.03,50.81,"69,580","36,960","47,850","70,630","83,250","105,680",44.0,-72.699997
7413,50,Vermont,41-2011,Cashiers,"8,690",12.60,11.06,11.40,11.98,13.17,15.03,"26,220","23,010","23,710","24,910","27,400","31,250",44.0,-72.699997
7414,50,Vermont,41-2021,Counter and Rental Clerks,890,17.31,11.46,12.44,16.17,21.03,24.79,"36,000","23,840","25,870","33,630","43,740","51,570",44.0,-72.699997
7415,50,Vermont,41-2022,Parts Salespersons,450,18.03,12.06,13.61,16.48,21.35,27.75,"37,510","25,090","28,300","34,280","44,400","57,720",44.0,-72.699997
7416,50,Vermont,41-2031,Retail Salespersons,"8,520",15.13,11.18,11.80,13.52,16.54,20.47,"31,480","23,250","24,550","28,130","34,410","42,590",44.0,-72.699997
7417,50,Vermont,41-3011,Advertising Sales Agents,260,24.75,12.26,16.78,21.79,29.58,41.10,"51,490","25,490","34,890","45,330","61,520","85,490",44.0,-72.699997
7418,50,Vermont,41-3021,Insurance Sales Agents,890,*,*,*,*,*,*,*,*,*,*,*,*,44.0,-72.699997
7419,50,Vermont,41-3031,"Securities, Commodities, and Financial Services Sales Agents",630,36.07,16.53,20.92,28.77,44.46,61.41,"75,020","34,380","43,510","59,830","92,470","127,740",44.0,-72.699997
7420,50,Vermont,41-3041,Travel Agents,80,21.87,13.47,16.72,20.64,24.65,30.94,"45,480","28,010","34,780","42,930","51,260","64,360",44.0,-72.699997
7421,50,Vermont,41-3091,"Sales Representatives of Services, Except Advertising, Insurance, Financial Services, and Travel",950,30.16,15.21,20.92,28.39,36.40,47.04,"62,730","31,640","43,500","59,050","75,710","97,840",44.0,-72.699997
7422,50,Vermont,41-4011,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",430,42.73,19.34,25.07,39.38,54.30,74.32,"88,880","40,220","52,150","81,920","112,950","154,590",44.0,-72.699997
7423,50,Vermont,41-4012,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products","1,970",31.92,17.59,22.36,28.53,37.92,49.25,"66,400","36,590","46,510","59,350","78,870","102,450",44.0,-72.699997
7424,50,Vermont,41-9011,Demonstrators and Product Promoters,**,15.11,11.39,12.17,13.95,16.88,21.12,"31,430","23,690","25,320","29,020","35,100","43,920",44.0,-72.699997
7425,50,Vermont,41-9021,Real Estate Brokers,100,26.56,16.83,19.58,26.59,29.14,31.14,"55,250","35,000","40,730","55,300","60,620","64,770",44.0,-72.699997
7426,50,Vermont,41-9022,Real Estate Sales Agents,80,26.81,14.72,24.69,27.14,29.52,35.81,"55,770","30,630","51,360","56,440","61,400","74,480",44.0,-72.699997
7427,50,Vermont,41-9031,Sales Engineers,100,*,*,*,*,*,*,*,*,*,*,*,*,44.0,-72.699997
7428,50,Vermont,41-9041,Telemarketers,60,12.87,11.04,11.33,11.82,12.42,12.77,"26,770","22,960","23,560","24,590","25,840","26,570",44.0,-72.699997
7429,50,Vermont,41-9099,"Sales and Related Workers, All Other",**,24.68,12.36,15.09,21.31,28.94,45.01,"51,340","25,710","31,380","44,330","60,190","93,620",44.0,-72.699997
7430,51,Virginia,15-1211,Computer Systems Analysts,"26,310",51.20,28.91,36.74,49.06,62.74,78.44,"106,490","60,130","76,410","102,050","130,500","163,160",37.926868,-78.024902
7431,51,Virginia,15-1212,Information Security Analysts,"15,010",55.17,32.63,41.69,53.63,68.92,80.34,"114,760","67,880","86,710","111,560","143,360","167,110",37.926868,-78.024902
7432,51,Virginia,15-1221,Computer and Information Research Scientists,"3,180",68.94,40.16,52.07,61.60,78.94,#,"143,390","83,540","108,320","128,120","164,200",#,37.926868,-78.024902
7433,51,Virginia,15-1231,Computer Network Support Specialists,"6,780",35.24,20.49,25.81,33.14,43.43,53.22,"73,290","42,630","53,680","68,940","90,340","110,700",37.926868,-78.024902
7434,51,Virginia,15-1232,Computer User Support Specialists,"19,730",28.56,16.15,20.32,26.61,34.60,44.69,"59,410","33,600","42,260","55,360","71,960","92,960",37.926868,-78.024902
